,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,obsdate,magcorr
2797,ZTF18abfzhrs,2458311.6855208,2,557185523415,20.4712,2,557185523415015005,t,5,557,34,825,2500.34,512.127,264.5761069,62.8779103,19.0359,0.104709,3.23673,18.9394,0.1005,13.0866,22.753,0.329,1.317,-0.401,0.0695157,-0.0965,2.76,0.985,512.127,1.53175,0.875252,0.779,0.642,0.282246,0.232609,1.2134,5,0,0.523333,2.0,19.5,2001SC170,0.972234,18.9378,0.1278,264.5723519,62.87465160000001,-999.0,-999.0,21.4924,-999.0,0.339143,4.03566,1,334,2458311.6855208,2458311.6855208,22.6256980895996,0,183452645772075411,183452645693088115,-999.0,-999.0,21.3274,20.6907,0.519833,16.2552,183442645741858208,-999.0,21.7729,21.5143,-999.0,0.045375,18.2968,3,825120234,2458186.911944,2458220.000451,20,,,,,,,,,,,,,,,,,,,2018-07-12T04:27:08.997,-0.4640999999999984
2808,ZTF18abgizqs,2458311.8469907003,1,557346993415,20.7119,2,557346993415015003,t,3,557,34,825,1892.88,332.764,264.9685981,62.91327510000001,19.4903,0.135151,2.17907,19.2496,0.1073,8.69324,23.039,0.298,0.744,-0.137,0.238782,-0.240668,3.44,0.943,332.764,1.46229,0.709797,0.831,0.754,0.24157,0.219186,1.10212,2,0,0.513333,2.0,19.5,2001SC170,0.983061,19.1645,0.1262,264.9739624,62.9133911,16.8761,16.1504,15.876,15.7759,1.0,18.8686,1,335,2458311.8469907003,2458311.8469907003,19.6893901824951,0,183492649603882326,183492649598662658,-999.0,-999.0,20.4328,-999.0,0.5,19.0066,183502649784523433,-999.0,-999.0,21.533,-999.0,0.0635417,25.8133,3,825120134,2458203.894537,2458231.995394,15,,,,,,,,,,,,,,,,,,,2018-07-12T08:19:39.997,-0.00969999999999871
2812,ZTF18abgjluj,2458311.87125,1,557371243415,20.6371,2,557371243415015001,t,1,557,34,825,1797.32,291.211,265.0281391,62.9177254,19.6195,0.156755,1.75891,19.5328,0.1468,3.934,22.095,0.108,0.527,-0.038,0.179979,-0.086739,2.4,0.97,291.211,1.10427,1.0281,0.773,0.673,0.322083,0.280417,1.14859,4,0,0.54,2.0,19.5,2001SC170,0.980481,19.5401,0.1882,265.0264887,62.9185378,-999.0,21.5539,20.7864,20.4949,0.0,4.29448,1,336,2458311.87125,2458311.87125,16.269842147827102,0,183502650263742859,183502650264263331,22.2058,21.4029,20.8981,20.4382,0.5,4.33745,183502650308003460,21.2224,20.0428,19.151,18.7272,0.980542,6.05487,6,825120134,2458203.894537,2458231.995394,15,,,,,,,,,,,,,,,,,,,2018-07-12T08:54:36.000,0.11949999999999861
2817,ZTF18abgkdte,2458311.89,2,557389993415,20.2987,2,557389993415015000,t,0,557,34,825,1728.6,271.443,265.0746349,62.9210566,19.0149,0.141044,5.43292,19.0755,0.1381,7.67987,23.044,0.359,0.921,-0.12,0.0249349,0.060648,1.96,0.987,271.443,1.22317,1.1835,0.621,0.569,0.316837,0.290306,1.09139,7,0,0.566667,2.0,19.5,2001SC170,0.930469,19.2418,0.2053,265.0735366,62.9231582,-999.0,21.7592,21.34,-999.0,0.5,12.1583,1,337,2458311.89,2458311.89,21.6379089355469,0,183502650753721731,183502650634394575,21.6008,20.8788,20.2553,20.2235,0.0108333,19.1586,183502650628043982,21.2492,-999.0,21.4587,20.7002,0.5,19.7374,3,825120234,2458186.911944,2458220.000451,20,,,,,,,,,,,,,,,,,,,2018-07-12T09:21:36.000,-0.4850999999999992
2854,ZTF18abgohuc,2458312.8664815,1,558366484415,20.7163,2,558366484415015058,t,58,558,44,826,2366.16,2747.39,267.6331534,63.10934440000001,19.4429,0.156167,3.17178,19.5121,0.1312,18.0766,22.987,0.361,1.133,-0.381,0.359905,0.069168,2.78,0.981,333.115,1.20422,0.903986,0.707,0.609,0.254317,0.219065,1.16092,4,0,0.48,2.0,19.5,2001SC170,0.850371,19.7033,0.1988,267.63746519999995,63.1140447,-999.0,20.9547,20.7646,-999.0,0.5,18.051,1,619,2458312.8664815,2458312.8664815,19.7921466827393,0,183722676231989293,183732676303218435,21.7048,21.0378,20.4765,20.2023,0.000833333,19.8658,183732676191305258,-999.0,21.8776,20.984,20.5675,0.0,24.9249,5,826120144,2458203.872778,2458231.992651,18,,,,,,,,,,,,,,,,,,,2018-07-13T08:47:44.002,-0.057099999999998374
2855,ZTF18abgpkzt,2458312.9329745,2,558432974415,20.3667,2,558432974415015017,t,17,558,44,826,2092.16,2705.91,267.8034609,63.11718370000001,19.0196,0.102714,2.11645,18.9877,0.1209,13.2064,22.881,0.237,0.477,-0.219,0.816294,-0.031933,1.86,0.983,374.59,1.37902,1.23685,0.667,0.585,0.358602,0.314516,1.14017,2,0,0.62,2.0,19.5,2001SC170,1.0,18.9585,0.1502,267.81166,63.1169248,-999.0,-999.0,20.4509,-999.0,0.5,12.5951,1,622,2458312.9329745,2458312.9329745,20.206264495849602,0,183732678090648688,183732678128765016,-999.0,-999.0,14.458,-999.0,0.5,24.4355,183732678153036164,-999.0,17.685,-999.0,-999.0,0.5,24.6167,6,826120244,2458198.889861,2458257.9473490003,20,,,,,,,,,,,,,,,,,,,2018-07-13T10:23:28.997,-0.4803999999999995
2857,ZTF18abgmbad,2458312.7251505,2,558225153215,20.3049,2,558225153215015012,t,12,558,32,825,1307.1,2492.02,267.2787916,63.08721510000001,19.1237,0.0779727,1.76691,19.2823,0.1497,3.64651,22.894,0.332,0.706,-0.244,-0.383006,0.158556,2.37,0.979,588.475,1.02261,1.08449,0.678,0.631,0.286076,0.266245,1.07448,6,0,0.686667,2.0,19.5,2001SC170,0.926259,19.1946,0.1765,267.2765445,63.0873446,-999.0,22.0218,21.1245,20.5815,0.00166667,15.3145,1,613,2458312.7251505,2458312.7251505,22.5481147766113,0,183702672830409885,183702672902743043,21.5295,20.3895,19.2936,18.7972,0.987188,19.9374,183712672788542851,20.7741,19.6836,19.127,18.8614,0.993292,22.3091,5,825120232,2458186.911944,2458216.915694,15,,,,,,,,,,,,,,,,,,,2018-07-13T05:24:13.003,-0.3763000000000005
2862,ZTF18abgmltj,2458312.745081,2,558245083215,20.1967,2,558245083215015007,t,7,558,32,825,1230.26,2468.75,267.3286008,63.0908171,19.0721,0.0949487,2.97933,18.9458,0.1016,11.8682,21.951,0.175,1.21,-0.007,-0.558868,-0.126327,3.24,0.98,611.75,1.25087,0.955017,0.974,0.882,0.300617,0.272222,1.10431,2,0,0.623333,2.0,19.5,2001SC170,1.0,18.8621,0.1199,267.3353392,63.0894578,20.0357,19.1546,18.9456,18.6362,0.0138333,14.1748,1,614,2458312.745081,2458312.745081,20.2598838806152,0,183702673342416107,183702673193389437,22.2111,21.8546,21.0669,20.6241,0.965708,15.3543,183712673252504425,22.3123,21.2125,19.8502,19.2288,0.96625,15.9011,10,825120232,2458186.911944,2458216.915694,15,,,,,,,,,,,,,,,,,,,2018-07-13T05:52:54.998,-0.42790000000000106
2867,ZTF18abgmmhp,2458312.7460069,2,558246004415,20.6844,2,558246004415015029,t,29,558,44,826,2844.9,2778.74,267.33083450000004,63.0909774,19.0039,0.103275,3.26785,19.0221,0.0959,9.94564,21.765,0.169,1.843,0.305,0.0534089,0.018186,2.22,0.98,227.604,1.6623,1.0163,0.678,0.584,0.305405,0.263063,1.16096,4,0,0.596667,2.0,19.5,2001SC170,0.992952,19.1113,0.1323,267.33536969999994,63.089076,20.0357,19.1546,18.9456,18.6362,0.0138333,12.6577,1,615,2458312.7460069,2458312.7460069,25.223741531372102,0,183702673342416107,183712673371673266,22.0206,21.006,19.9484,19.3982,0.986667,14.3711,183712673252504425,22.3123,21.2125,19.8502,19.2288,0.96625,17.0259,9,826120244,2458198.889861,2458257.9473490003,20,,,,,,,,,,,,,,,,,,,2018-07-13T05:54:14.996,-0.49609999999999843
2876,ZTF18abgofda,2458312.8650116003,1,558365013215,20.6981,2,558365013215015053,t,53,558,32,825,768.388,2329.23,267.62950490000003,63.1090988,19.5254,0.143713,2.02548,19.4981,0.1341,16.4863,22.932,0.352,1.061,-0.225,-0.0865326,-0.027251,2.11,0.972,751.274,1.19999,1.17424,0.741,0.723,0.351185,0.342654,1.0249,4,0,0.553333,2.0,19.5,2001SC170,0.994125,19.6528,0.1965,267.620128,63.11097420000001,-999.0,20.9547,20.7646,-999.0,0.5,12.5267,1,618,2458312.8650116003,2458312.8650116003,17.4501838684082,0,183722676231989293,183732676191305258,-999.0,21.8776,20.984,20.5675,0.0,20.0672,183732676303218435,21.7048,21.0378,20.4765,20.2023,0.000833333,20.265,4,825120132,2458203.894537,2458231.995394,17,,,,,,,,,,,,,,,,,,,2018-07-13T08:45:37.002,0.0254000000000012
2879,ZTF18abgnxll,2458312.8492361,1,558349233215,20.6117,2,558349233215015036,t,36,558,32,825,830.666,2353.91,267.5895637,63.1070524,19.5335,0.130685,1.71091,19.3955,0.1327,2.17421,21.657,0.11,0.958,0.064,0.000873377,-0.138012,2.31,0.972,726.591,1.21624,1.07257,0.766,0.715,0.331602,0.309524,1.07133,5,0,0.553333,2.0,19.5,2001SC170,0.996029,19.5394,0.1921,267.5904398,63.1075198,21.0489,20.123,19.832,19.4283,0.000833333,4.35764,1,616,2458312.8492361,2458312.8492361,17.0529899597168,0,183732675917320013,183732675972776600,-999.0,20.8623,19.7301,-999.0,0.5,25.425,183722675874480515,22.1409,22.1701,21.5791,-999.0,0.28989,26.1424,3,825120132,2458203.894537,2458231.995394,17,,,,,,,,,,,,,,,,,,,2018-07-13T08:22:53.999,0.033500000000000085
2880,ZTF18abgnyxf,2458312.8515509,1,558351554415,20.6195,2,558351554415015038,t,38,558,44,826,2426.87,2757.2,267.5953835,63.10735570000001,19.4713,0.145217,1.45145,19.3154,0.1212,6.1462,23.164,0.302,0.347,0.026,-0.180513,-0.155929,2.38,0.974,323.3,1.30407,1.04743,0.765,0.697,0.321429,0.292857,1.09756,3,0,0.556667,2.0,19.5,2001SC170,0.980683,19.2792,0.1491,267.5935586,63.1058365,21.0489,20.123,19.832,19.4283,0.000833333,5.99661,1,617,2458312.8515509,2458312.8515509,19.377666473388697,0,183732675917320013,183732675972776600,-999.0,20.8623,19.7301,-999.0,0.5,21.1795,183722676092527708,19.1267,17.9513,16.8387,16.3597,0.977625,23.2065,8,826120144,2458203.872778,2458231.992651,18,,,,,,,,,,,,,,,,,,,2018-07-13T08:26:13.998,-0.028700000000000614
2884,ZTF18abgosxv,2458312.9081366,2,558408134415,20.1346,2,558408134415015006,t,6,558,44,826,2195.68,2722.32,267.73941890000003,63.1144278,19.0236,0.134767,3.53555,19.0815,0.1536,7.24496,23.274,0.346,0.491,-0.312,0.44535,0.057908,2.05,0.983,358.18,1.0531,1.18475,0.636,0.603,0.310244,0.294146,1.05473,8,0,0.536667,2.0,19.5,2001SC170,0.881261,19.3197,0.2444,267.7439207,63.11453390000001,-999.0,21.965,20.9846,20.2246,0.920482,12.4367,1,620,2458312.9081366,2458312.9081366,19.721633911132802,0,183732677366904169,183732677504226894,21.9243,21.4992,20.8296,20.2156,0.00208333,18.3066,183732677266807250,-999.0,21.7324,21.2744,20.4858,0.0,21.1254,6,826120244,2458198.889861,2458257.9473490003,20,,,,,,,,,,,,,,,,,,,2018-07-13T09:47:43.002,-0.4764000000000017
2885,ZTF18abgoxgp,2458312.9115046,2,558411503215,20.0904,2,558411503215015038,t,38,558,32,825,585.22,2259.86,267.7480688,63.1148048,18.9362,0.0909622,1.63544,18.7877,0.1309,5.84501,20.913,0.071,1.195,0.124,0.182827,-0.148498,2.13,0.982,585.22,1.30273,1.0697,0.721,0.681,0.338498,0.319718,1.05874,6,0,0.696667,2.0,19.5,2001SC170,0.931993,18.8821,0.1822,267.75031290000004,63.1135116,21.9243,21.4992,20.8296,20.2156,0.00208333,6.26009,1,621,2458312.9115046,2458312.9115046,16.9295616149902,0,183732677504226894,183732677366904169,-999.0,21.965,20.9846,20.2246,0.920482,22.6459,183742677550505585,-999.0,-999.0,20.3899,20.6696,0.5,24.0462,4,825120232,2458186.911944,2458216.915694,15,,,,,,,,,,,,,,,,,,,2018-07-13T09:52:33.997,-0.5638000000000005
3081,ZTF18abhebut,2458315.8293403,2,561329343615,20.6175,2,561329343615015066,t,66,561,36,826,2517.94,2212.0,275.76300539999994,63.3519941,18.9851,0.0839286,1.29396,18.7612,0.0764,9.20231,22.622,0.324,1.169,-0.703,0.319977,-0.223903,1.95,0.983,554.557,1.85634,1.2199,0.701,0.677,0.359487,0.347179,1.03545,3,0,0.676667,2.0,19.4,2001SC170,0.985402,18.7737,0.0979,275.7650823,63.3544066,-999.0,21.6274,20.5025,19.9368,1.0,14.1594,1,280,2458315.8293403,2458315.8293403,24.684385299682607,0,184022757670767473,184022757677707180,-999.0,-999.0,21.1775,19.6907,0.5,14.1696,184022757527877010,21.7954,21.2542,20.7924,20.5709,0.963708,20.2548,9,826120236,2458187.016643,2458231.836354,16,,,,,,,,,,,,,,,,,,,2018-07-16T07:54:15.002,-0.4148999999999994
3092,ZTF18abhenmn,2458315.8512847,2,561351283615,20.5647,2,561351283615015040,t,40,561,36,826,2427.97,2206.25,275.8216661,63.3512811,18.9056,0.0761514,2.54952,18.9249,0.0945,6.09842,22.887,0.287,0.535,-0.326,-0.111369,0.019283,1.85,0.982,644.528,1.63982,1.27576,0.638,0.62,0.344865,0.335135,1.02903,4,0,0.723333,2.0,19.4,2001SC170,0.943607,18.8273,0.1148,275.8180457,63.3507265,16.4742,15.916,15.6964,15.6229,0.989435,9.52894,1,281,2458315.8512847,2458315.8512847,22.5531330108643,0,184022758268413814,184022758120583377,22.0476,21.1321,20.7117,20.4649,0.848417,16.1928,184022758320855605,-999.0,-999.0,21.112,20.5429,0.78344,19.4135,12,826120236,2458187.016643,2458231.836354,16,,,,,,,,,,,,,,,,,,,2018-07-16T08:25:50.998,-0.49439999999999884
3097,ZTF18abhewfo,2458315.8693981003,2,561369393615,20.5101,2,561369393615015026,t,26,561,36,826,2350.58,2198.26,275.8702711,63.3505471,18.8839,0.106103,4.13634,18.9164,0.0948,6.11442,21.25,0.082,0.888,-0.114,0.346323,0.032547,2.22,0.978,721.917,1.59366,1.0905,0.762,0.68,0.343243,0.306306,1.12059,5,0,0.646667,2.0,19.4,2001SC170,0.914841,18.778,0.1065,275.8714435,63.3521848,-999.0,21.725,20.2469,19.616,0.97075,6.13761,1,282,2458315.8693981003,2458315.8693981003,25.3592376708984,0,184022758714223361,184022758822994617,-999.0,-999.0,21.103,20.6265,0.918771,21.6888,184012758596846231,22.2577,21.7196,21.5445,21.1503,0.00291667,23.1609,5,826120236,2458187.016643,2458231.836354,16,,,,,,,,,,,,,,,,,,,2018-07-16T08:51:55.996,-0.516099999999998
3105,ZTF18abhfhpu,2458315.8913889,1,561391383615,20.6623,2,561391383615015066,t,66,561,36,826,2258.49,2195.65,275.92960930000004,63.3494139,19.3545,0.138558,4.50714,19.3985,0.1279,12.2414,19.196,0.027,1.285,-0.049,0.289017,0.043982,2.81,0.95,814.007,1.2638,0.868932,0.777,0.752,0.276512,0.267616,1.03324,4,0,0.59,2.0,19.4,2001SC170,0.982986,19.5741,0.1909,275.9297815,63.3528593,19.128,18.2457,17.8785,17.7272,1.0,12.3931,1,283,2458315.8913889,2458315.8913889,19.4480228424072,0,184022759298104205,184012759388548113,-999.0,-999.0,21.1694,20.7095,0.512854,15.9725,184022759227714501,20.5715,20.281,20.1114,20.1081,0.97725,17.3035,8,826120136,2458203.895475,2458234.9521990004,15,,,,,,,,,,,,,,,,,,,2018-07-16T09:23:36.001,-0.04549999999999699
3110,ZTF18abhfpki,2458315.909456,1,561409453615,20.6099,2,561409453615015061,t,61,561,36,826,2180.7,2182.82,275.9784897,63.34846829999999,19.5714,0.145378,1.63987,19.395,0.1337,10.0116,21.54,0.101,0.834,-0.051,-0.0834658,-0.176442,2.41,0.966,891.799,1.21495,1.00885,0.797,0.748,0.330705,0.310373,1.06551,4,0,0.55,2.0,19.4,2001SC170,0.980828,19.4029,0.1716,275.9802172,63.3511782,21.4457,21.6798,21.423,-999.0,0.886708,9.81335,1,284,2458315.909456,2458315.909456,16.672042846679698,0,184022759800102075,184012759830386656,-999.0,21.935,21.492,-999.0,0.27325,10.4863,184012759702819034,22.2902,22.0989,21.5092,-999.0,0.610875,13.197,9,826120136,2458203.895475,2458234.9521990004,15,,,,,,,,,,,,,,,,,,,2018-07-16T09:49:36.998,0.171400000000002
3156,ZTF18abhhyjt,2458316.7449769,2,562244973315,20.4791,2,562244973315015026,t,26,562,33,826,1892.72,2088.08,278.3674458,63.31906529999999,18.9407,0.0873809,3.35571,19.0474,0.1121,16.9724,22.771,0.252,0.59,0.093,0.271977,0.106707,1.88,0.983,992.424,1.43174,1.2625,0.624,0.588,0.331915,0.312766,1.06122,8,0,0.623333,2.0,19.4,2001SC170,0.835522,18.9093,0.1259,278.3684544,63.3238166,-999.0,-999.0,20.3869,-999.0,0.440458,17.4419,1,280,2458316.7449769,2458316.7449769,21.6347484588623,0,183982783567354128,183982783702999321,-999.0,-999.0,21.6407,21.2404,0.753036,17.8789,183982783561472066,-999.0,21.0512,21.2946,-999.0,0.0971806,18.9061,5,826120233,2458187.016643,2458220.001863,16,,,,,,,,,,,,,,,,,,,2018-07-17T05:52:46.004,-0.45929999999999893
3164,ZTF18abhnwmf,2458316.8437037,2,562343704515,20.4871,2,562343704515015006,t,6,562,45,827,2933.77,1715.55,278.633366,63.31170129999999,18.9964,0.0977951,3.97402,18.9478,0.0975,4.09233,22.86,0.346,0.888,-0.304,0.232844,-0.048625,2.31,0.983,138.726,1.53928,1.08355,0.802,0.769,0.347186,0.3329,1.04291,2,0,0.68,2.0,19.4,2001SC170,1.0,18.9206,0.1211,278.6310753,63.3122191,-999.0,21.7659,21.4612,21.0028,0.699482,9.20037,1,460,2458316.8437037,2458316.8437037,24.6815071105957,0,183972786331231748,183972786341018642,21.9951,21.0977,19.8694,19.3022,0.99175,11.5208,183972786461084214,21.7193,21.6261,21.2843,-999.0,0.256379,20.778,8,827120245,2458187.018484,2458282.948125,15,,,,,,,,,,,,,,,,,,,2018-07-17T08:14:56.000,-0.4035999999999973
3170,ZTF18abhnvgl,2458316.8427662,2,562342763315,20.629,2,562342763315015060,t,60,562,33,826,1482.59,2079.3,278.6308497,63.31178520000001,18.9972,0.105157,7.23786,19.0315,0.0926,10.7594,21.452,0.08,0.566,0.068,0.123653,0.034263,2.04,0.983,1001.2,1.59752,1.21952,0.669,0.645,0.327941,0.316176,1.03721,5,0,0.66,2.0,19.4,2001SC170,0.966246,19.021,0.1164,278.6338712,63.30908220000001,-999.0,21.7659,21.4612,21.0028,0.699482,10.1999,1,459,2458316.8427662,2458316.8427662,25.591253280639602,0,183972786331231748,183972786341018642,21.9951,21.0977,19.8694,19.3022,0.99175,12.3372,183982786261440779,22.4895,22.002,20.8153,20.3476,0.938917,19.0615,8,826120233,2458187.016643,2458220.001863,16,,,,,,,,,,,,,,,,,,,2018-07-17T08:13:35.000,-0.40279999999999916
3177,ZTF18abhpzbd,2458316.9037616,1,562403764515,20.7544,2,562403764515015064,t,64,562,45,827,2678.86,1755.45,278.7967228,63.3051547,19.4554,0.132169,2.30043,19.5305,0.1285,10.4,22.437,0.236,0.778,-0.338,-0.330651,0.075087,2.8,0.962,393.644,1.22395,0.926674,0.831,0.697,0.296786,0.248929,1.19225,6,0,0.513333,2.0,19.4,2001SC170,0.856764,19.4723,0.155,278.80315930000006,63.305563600000006,22.4062,21.2049,20.2158,19.7396,0.982458,14.9198,1,467,2458316.9037616,2458316.9037616,15.6438789367676,0,183962787885324615,183962787901860911,16.985,16.5615,16.4189,16.3924,0.999167,21.021,183952787999369794,21.5431,21.3833,20.7669,20.2294,0.00208333,22.3525,10,827120145,2458203.873715,2458234.9923380003,17,,,,,,,,,,,,,,,,,,,2018-07-17T09:41:25.002,0.055400000000002336
3180,ZTF18abhpeek,2458316.865625,1,562365623315,20.6907,2,562365623315015015,t,15,562,33,826,1385.53,2073.87,278.6927615,63.3094547,19.3021,0.130357,2.09025,19.202,0.0918,10.6252,22.717,0.291,0.817,-0.592,-0.0149571,-0.100133,3.52,0.871,1006.63,1.48866,0.79373,1.089,0.932,0.309375,0.264773,1.16845,0,0,0.53,2.0,19.4,2001SC170,1.0,19.1735,0.1134,278.6980795,63.3112498,-999.0,21.6401,20.5812,19.9796,0.98425,0.238893,1,462,2458316.865625,2458316.865625,20.8662204742432,0,183972786928002123,183972786978094709,-999.0,-999.0,21.3943,21.0283,0.0893393,10.9729,183962786925408214,-999.0,-999.0,19.9901,-999.0,0.5,11.6976,9,826120133,2458205.978576,2458235.991782,17,,,,,,,,,,,,,,,,,,,2018-07-17T08:46:30.000,-0.09789999999999921
3181,ZTF18abhpgbv,2458316.8674884,1,562367484515,20.7623,2,562367484515015078,t,78,562,45,827,2833.96,1732.61,278.69782389999995,63.30926510000001,19.2904,0.112351,2.54633,19.3161,0.1029,4.18397,22.715,0.341,0.975,-0.089,-0.508458,0.025743,3.06,0.969,238.538,1.44625,0.869148,0.872,0.761,0.284967,0.248693,1.14586,0,0,0.566667,2.0,19.4,2001SC170,1.0,19.3585,0.1356,278.69891210000003,63.3103336,-999.0,21.6401,20.5812,19.9796,0.98425,8.08704,1,464,2458316.8674884,2458316.8674884,18.8895168304443,0,183972786928002123,183972786978094709,-999.0,-999.0,21.3943,21.0283,0.0893393,8.1456,183962786925408214,-999.0,-999.0,19.9901,-999.0,0.5,13.8751,8,827120145,2458203.873715,2458234.9923380003,17,,,,,,,,,,,,,,,,,,,2018-07-17T08:49:10.998,-0.10959999999999681
3185,ZTF18abhpqcw,2458316.8871065,1,562387103315,20.7598,2,562387103315015038,t,38,562,33,826,1292.62,2065.98,278.7512366,63.30711940000001,19.4174,0.139602,2.21596,19.4793,0.1216,13.3159,18.696,0.02,1.081,-0.062,-0.0546749,0.061877,2.32,0.976,1014.52,1.28054,1.094,0.683,0.652,0.294397,0.281034,1.04755,5,0,0.653333,2.0,19.4,2001SC170,0.938106,19.5188,0.1602,278.7564151,63.3100541,-999.0,21.6012,20.743,-999.0,0.5,8.56373,1,465,2458316.8871065,2458316.8871065,21.0848541259766,0,183972787558391070,183972787570752244,-999.0,21.0914,-999.0,21.0971,0.5,12.9359,183972787564132758,18.6228,17.7156,17.3239,17.1717,1.0,13.4061,7,826120133,2458205.978576,2458235.991782,17,,,,,,,,,,,,,,,,,,,2018-07-17T09:17:26.002,0.01740000000000208
3186,ZTF18abhprwa,2458316.8895139,1,562389514515,20.1262,2,562389514515015049,t,49,562,45,827,2741.72,1747.75,278.7577825,63.30688910000001,19.2539,0.163897,1.20716,19.2299,0.1653,11.4899,18.693,0.023,1.204,-0.058,-0.216682,-0.02402,2.48,0.946,330.775,0.896288,1.07433,0.968,0.791,0.390323,0.318952,1.22377,3,0,0.606667,2.0,19.4,2001SC170,0.9994,19.2498,0.215,278.7563902,63.310059,-999.0,21.6012,20.743,-999.0,0.5,6.38432,1,466,2458316.8895139,2458316.8895139,12.818591117858901,0,183972787558391070,183972787570752244,-999.0,21.0914,-999.0,21.0971,0.5,9.77711,183972787564132758,18.6228,17.7156,17.3239,17.1717,1.0,11.5201,6,827120145,2458203.873715,2458234.9923380003,17,,,,,,,,,,,,,,,,,,,2018-07-17T09:20:54.001,-0.146099999999997
3199,ZTF18abhhxvq,2458316.7458912004,2,562245893315,20.4898,1,562245893315015025,t,25,562,33,826,1889.56,2087.24,278.3699352,63.31902829999999,18.8731,0.112087,7.10555,19.0027,0.1042,16.9303,21.604,0.09,0.58,0.02,0.608904,0.129586,2.04,0.983,993.265,1.48715,1.19183,0.602,0.563,0.295098,0.27598,1.06927,7,0,0.586667,2.0,19.4,2001SC170,0.818796,19.2522,0.1664,278.3795083,63.316981000000006,-999.0,21.7533,20.8708,20.4123,0.923958,17.0429,1,279,2458316.7458912004,2458316.7458912004,24.848989486694304,0,183982783795761091,183982783702999321,-999.0,-999.0,21.6407,21.2404,0.753036,17.451,183982783567354128,-999.0,-999.0,20.3869,-999.0,0.440458,21.4646,5,826120233,2458187.016643,2458220.001863,16,,,,,,,,,,,,,,,,,,,2018-07-17T05:54:05.000,-0.5268999999999977
3224,ZTF18abhpeil,2458316.8665509,1,562366553315,20.7867,1,562366553315015025,t,25,562,33,826,1381.31,2073.2,278.6952889,63.3093698,19.4187,0.136089,1.40854,19.4086,0.108,8.03318,22.717,0.291,0.817,-0.592,0.0566188,-0.010065,2.77,0.943,1007.3,1.37815,0.947196,0.908,0.838,0.327798,0.302527,1.08353,2,0,0.586667,2.0,19.4,2001SC170,1.0,19.456,0.1431,278.6980795,63.3112498,-999.0,21.6401,20.5812,19.9796,0.98425,3.97523,1,463,2458316.8665509,2458316.8665509,18.7222461700439,0,183972786928002123,183972786978094709,-999.0,-999.0,21.3943,21.0283,0.0893393,8.71799,183962786925408214,-999.0,-999.0,19.9901,-999.0,0.5,12.1886,9,826120133,2458205.978576,2458235.991782,17,,,,,,,,,,,,,,,,,,,2018-07-17T08:47:49.998,0.018700000000002603
3254,ZTF18abhxlgt,2458317.847662,1,563347664415,20.8617,2,563347664415015026,t,26,563,44,827,1475.22,2404.92,281.4994712,63.20636700000001,19.479,0.129935,2.42889,19.5396,0.1171,4.13609,20.928,0.049,0.458,-0.025,-0.47039,0.060559,3.43,0.967,675.584,1.32209,0.743585,1.027,0.821,0.299417,0.239359,1.25091,2,0,0.52,2.0,19.3,2001SC170,1.0,19.3876,0.1295,281.49730939999995,63.207003,20.9972,19.8037,19.1426,18.8605,0.996042,4.06646,1,178,2458317.847662,2458317.847662,17.4220371246338,0,183842814973029203,183852814951473179,20.8999,-999.0,20.3486,-999.0,0.5,16.9158,183852814948493480,20.6787,20.6689,20.334,20.2914,0.000833333,16.9506,8,827120144,2458203.901736,2458234.9923380003,15,,,,,,,,,,,,,,,,,,,2018-07-18T08:20:37.997,0.1789999999999985
3262,ZTF18abhxztu,2458317.8715162,1,563371514415,20.652,2,563371514415015023,t,23,563,44,827,1376.37,2422.12,281.564508,63.2023951,19.3774,0.130327,1.68748,19.3042,0.1087,9.16725,21.834,0.111,0.415,0.044,-0.00926986,-0.073193,3.44,0.968,658.377,1.34779,0.777955,0.974,0.867,0.28314,0.252035,1.12341,1,0,0.533333,2.0,19.3,2001SC170,1.0,19.3596,0.1454,281.5594591,63.2036084,21.5717,20.3895,19.3834,18.9219,0.992708,9.26462,1,179,2458317.8715162,2458317.8715162,17.1062030792236,0,183842815595695137,183832815594007400,21.7792,20.6483,19.5933,19.1158,0.985,20.6995,183852815609861898,21.2906,20.8183,20.7148,20.6165,0.975583,25.5231,3,827120144,2458203.901736,2458234.9923380003,15,,,,,,,,,,,,,,,,,,,2018-07-18T08:54:59.000,0.0774000000000008
